S,K,T,r,sigma,C,P,lhs_C_minus_P,rhs_S_minus_PV_K,residual
52.16120798803304,59.504919756440124,0.7447120768994657,0.04904011245903338,0.4364814824859826,5.83300473988092,11.04275549867279,-5.20975075879187,-5.209750758791877,7.105427357601002e-15
132.62919241943578,111.61657000241213,1.1086157491468476,0.05223942407713612,0.20413941736610003,29.12845813175508,1.8353527554357623,27.293105376319318,27.293105376319332,-1.4210854715202004e-14
139.61607718397667,67.12913040927887,0.5719721673447378,0.02356056764319162,0.22899617638709194,73.38553933275169,2.9252163536536754e-05,73.38551008058815,73.38551008058815,0.0
64.02490889986107,106.49506114724419,0.5651133529452763,0.026283398700778136,0.1969931412113331,0.0013449183293780878,40.901404654673335,-40.900059736343955,-40.90005973634395,-7.105427357601002e-15
105.40361435390494,107.24305140338497,0.4063827194186558,0.09163932599405936,0.29194536022042605,8.822182073463253,6.741270626654227,2.0809114468090257,2.0809114468090257,0.0
60.85757411354436,96.59851529812273,1.886036120534278,0.0140184180076851,0.3733033430635252,4.185261899149154,37.40567869574332,-33.220416796594165,-33.220416796594165,0.0
117.22400930398116,102.26317755131228,1.7871787743506018,0.030956705644933566,0.19130115018536822,24.01928999035482,3.554391411131572,20.46489857922325,20.46489857922326,-1.0658141036401503e-14
78.12337838390083,126.3923390006588,1.5769815553226152,0.03628533972830755,0.2322942968219467,0.9109896114144069,42.15064572771483,-41.239656116300424,-41.239656116300424,0.0
115.94226346919018,129.92447165120666,1.083556890446685,0.054117778816142784,0.4721538470356602,19.997084379978006,26.579638519123108,-6.582554139145103,-6.582554139145103,0.0
122.69946142868827,99.21532155754292,1.0321550394725565,0.06278006557133164,0.11942771593878324,29.758809177193967,0.049508807455933335,29.709300369738035,29.709300369738045,-1.0658141036401503e-14
126.8647491917657,109.95934415226122,1.106516765746746,0.05439609782656,0.2843078420958265,28.366979148867358,5.038346570489686,23.328632578377672,23.32863257837768,-7.105427357601002e-15
